SolSuspensaoTotais,NitrogenioTotal,Clorofila,SolTotais,DBO,FosforoTotal,Nitratos,SolDissolvidosTotais,NitrogenioAmoniacal,Turbidez,Delta T,OD,TempAr,TempAmostra,pH,Município,Primavera,Inverno,Outono,Verao,Classe,Nome do manancial superficial,Date_x,Categoria do manancial superficial,Unidade,Resultado,UF,Região Geográfica,Outlier
50.0,1.0,0.4000000059604645,61.0,3.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,8.600000381469727,1.3999996185302734,6.489999771118164,24.0,22.600000381469727,6.440000057220459,FORMOSA DO RIO PRETO,0,1,0,0,0,RIO PRETO,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,61.0,3.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,8.600000381469727,1.3999996185302734,6.489999771118164,24.0,22.600000381469727,6.440000057220459,TEOLANDIA,0,1,0,0,0,RIO PRETO,2019-09-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,5.599999904632568,1.7899999618530271,62.0,7.0,0.0199999995529651,0.1299999952316284,50.0,0.6000000238418579,23.299999237060547,1.8999996185302734,7.050000190734863,26.0,24.100000381469727,6.440000057220459,MANSIDAO,1,0,0,0,0,RIO PRETO,2019-12-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,96.0,3.0,0.0399999991059303,0.0199999995529651,78.0,0.4000000059604645,11.0,5.799999237060547,6.25,29.5,23.700000762939453,6.599999904632568,FORMOSA DO RIO PRETO,0,0,1,0,0,RIO PRETO,2019-06-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,3.0,0.0199999995529651,0.1700000017881393,50.0,0.4000000059604645,2.700000047683716,-2.799999237060547,6.909999847412109,24.0,26.799999237060547,8.8100004196167,TEOLANDIA,1,0,0,0,0,RIO PRETO,2019-12-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,50.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,3.0999999046325684,-3.1000003814697266,7.550000190734863,25.0,28.100000381469727,8.460000038146973,TEOLANDIA,1,0,0,0,0,RIO PRETO,2019-12-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,4.159999847412109,59.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,13.0,-0.20000076293945312,5.570000171661377,24.0,24.200000762939453,4.71999979019165,MANSIDAO,0,0,1,0,0,RIO PRETO,2018-06-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.880000114440918,62.0,2.0,0.0599999986588954,0.0799999982118606,52.0,0.5,4.400000095367432,3.200000762939453,7.130000114440918,32.0,28.799999237060547,7.239999771118164,IBICOARA,0,1,0,0,0,RIO PRETO,2018-09-11,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
62.0,1.0,5.0,384.0,3.0,0.0199999995529651,0.0199999995529651,312.0,0.4000000059604645,69.69999694824219,15.899999618530273,0.6600000262260437,40.0,24.100000381469727,6.460000038146973,FORMOSA DO RIO PRETO,1,0,0,0,0,RIO PRETO,2019-11-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.8999999761581421,50.0,2.0,0.0199999995529651,0.050000000745058,50.0,0.4000000059604645,6.800000190734863,-3.0,5.920000076293945,28.0,31.0,7.150000095367432,IGUAI,1,0,0,0,0,RIO PRETO,2018-09-27,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,198.0,3.0,0.0199999995529651,0.0199999995529651,182.0,0.4000000059604645,20.0,3.299999237060547,1.7100000381469729,24.0,20.700000762939453,6.409999847412109,IBICOARA,0,1,0,0,0,RIO PRETO,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,198.0,3.0,0.0199999995529651,0.0199999995529651,182.0,0.4000000059604645,20.0,3.299999237060547,1.7100000381469729,24.0,20.700000762939453,6.409999847412109,FORMOSA DO RIO PRETO,0,1,0,0,0,RIO PRETO,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,53.0,2.0,0.0199999995529651,0.0299999993294477,50.0,0.4000000059604645,10.0,-3.0,6.570000171661377,24.0,27.0,7.510000228881836,IBICOARA,0,0,1,0,0,RIO PRETO,2018-05-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,61.0,3.0,0.0199999995529651,0.0599999986588954,50.0,0.4000000059604645,8.600000381469727,1.3999996185302734,6.489999771118164,24.0,22.600000381469727,6.440000057220459,IGUAI,1,0,0,0,0,RIO PRETO,2019-09-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,198.0,3.0,0.0199999995529651,0.0199999995529651,182.0,0.4000000059604645,20.0,3.299999237060547,1.7100000381469729,24.0,20.700000762939453,6.409999847412109,TEOLANDIA,0,1,0,0,0,RIO PRETO,2019-09-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.609999895095825,50.0,7.0,0.0399999991059303,0.0199999995529651,50.0,0.4000000059604645,3.799999952316284,2.8999996185302734,7.389999866485596,27.0,24.100000381469727,8.529999732971191,FORMOSA DO RIO PRETO,0,0,1,0,0,RIO PRETO,2019-06-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.8999999761581421,50.0,2.0,0.0199999995529651,0.050000000745058,50.0,0.4000000059604645,6.800000190734863,-3.0,5.920000076293945,28.0,31.0,7.150000095367432,MANSIDAO,1,0,0,0,0,RIO PRETO,2018-10-01,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.399999976158142,-4.200000762939453,7.789999961853027,18.0,22.200000762939453,7.570000171661377,MANSIDAO,0,1,0,0,0,RIO PRETO,2019-08-06,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,50.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.399999976158142,-7.799999237060547,7.730000019073486,15.0,22.799999237060547,8.270000457763672,MANSIDAO,0,1,0,0,0,RIO PRETO,2019-08-06,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
202.0,1.0,11.5,246.0,6.0,0.0799999982118606,0.050000000745058,52.0,0.4000000059604645,67.80000305175781,-3.6000003814697266,7.840000152587891,28.0,31.600000381469727,8.550000190734863,FORMOSA DO RIO PRETO,1,0,0,0,0,RIO PRETO,2019-11-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,80.0,3.0,0.0399999991059303,0.0799999982118606,50.0,0.4000000059604645,3.700000047683716,1.1000003814697195,7.590000152587891,28.0,26.89999961853028,8.550000190734863,IBICOARA,0,1,0,0,0,RIO PRETO,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,80.0,3.0,0.0399999991059303,0.0799999982118606,50.0,0.4000000059604645,3.700000047683716,1.1000003814697195,7.590000152587891,28.0,26.89999961853028,8.550000190734863,FORMOSA DO RIO PRETO,0,1,0,0,0,RIO PRETO,2019-09-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,52.0,2.0,0.0399999991059303,0.1099999994039535,50.0,0.4000000059604645,8.100000381469727,2.799999237060547,6.440000057220459,26.0,23.200000762939453,6.949999809265137,MANSIDAO,0,1,0,0,0,RIO PRETO,2018-07-03,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.0800000429153442,54.0,4.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,14.199999809265137,1.7999992370605469,6.559999942779541,27.0,25.200000762939453,7.380000114440918,IGUAI,0,0,0,1,0,RIO PRETO,2020-02-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,3.740000009536743,64.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,3.5999999046325684,0.5,6.179999828338623,30.0,29.5,6.579999923706055,MANSIDAO,0,0,1,0,0,RIO PRETO,2018-04-02,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,5.599999904632568,1.7899999618530271,62.0,7.0,0.0199999995529651,0.1299999952316284,50.0,0.6000000238418579,23.299999237060547,1.8999996185302734,7.050000190734863,26.0,24.100000381469727,6.440000057220459,FORMOSA DO RIO PRETO,1,0,0,0,0,RIO PRETO,2019-12-12,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
62.0,1.0,5.0,384.0,3.0,0.0199999995529651,0.0199999995529651,312.0,0.4000000059604645,69.69999694824219,15.899999618530273,0.6600000262260437,40.0,24.100000381469727,6.460000038146973,TEOLANDIA,1,0,0,0,0,RIO PRETO,2019-11-26,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.549999952316284,80.0,3.0,0.0399999991059303,0.0799999982118606,50.0,0.4000000059604645,3.700000047683716,1.1000003814697195,7.590000152587891,28.0,26.89999961853028,8.550000190734863,TEOLANDIA,0,1,0,0,0,RIO PRETO,2019-09-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,2.930000066757202,116.0,2.0,0.050000000745058,0.0299999993294477,104.0,0.4000000059604645,6.900000095367432,-1.0,5.070000171661377,22.0,23.0,7.769999980926514,CARAIBAS,0,1,0,0,0,RIO GAVIAO,2018-07-19,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.850000023841858,270.0,2.0,0.0299999993294477,0.0299999993294477,246.0,0.4000000059604645,5.900000095367432,1.0,7.739999771118164,25.0,24.0,7.46999979019165,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2017-06-20,rio,Cylindrospermopsis sp.,1500.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,254.0,2.0,0.0199999995529651,0.0199999995529651,252.0,0.4000000059604645,3.700000047683716,3.8999996185302734,8.430000305175781,27.0,23.100000381469727,7.440000057220459,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2017-06-20,rio,Cylindrospermopsis sp.,1500.0,BA,NORDESTE,1
50.0,1.0,1.0399999618530271,254.0,2.0,0.0199999995529651,0.050000000745058,224.0,0.4000000059604645,2.900000095367432,0.5,8.550000190734863,25.0,24.5,7.039999961853027,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2017-06-20,rio,Cylindrospermopsis sp.,1500.0,BA,NORDESTE,1
50.0,1.0,1.4700000286102295,252.0,2.0,0.0199999995529651,0.0399999991059303,244.0,0.4000000059604645,3.700000047683716,1.5,7.710000038146973,26.0,24.5,7.570000171661377,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2017-06-20,rio,Cylindrospermopsis sp.,1500.0,BA,NORDESTE,1
50.0,1.0,6.46999979019165,166.0,2.0,0.0199999995529651,0.0199999995529651,98.0,0.4000000059604645,71.0,-0.10000038146972656,6.739999771118164,27.0,27.100000381469727,7.139999866485596,CAETANOS,1,0,0,0,0,RIO GAVIAO,2018-11-07,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.4600000381469729,138.0,3.0,0.0199999995529651,0.0199999995529651,134.0,0.4000000059604645,7.5,2.700000762939453,7.889999866485596,26.0,23.299999237060547,6.519999980926514,CAETANOS,0,1,0,0,0,RIO GAVIAO,2019-07-17,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,8.6899995803833,142.0,2.0,0.0399999991059303,0.0399999991059303,134.0,0.4000000059604645,7.400000095367432,1.1000003814697195,6.099999904632568,24.0,22.89999961853028,6.570000171661377,CARAIBAS,1,0,0,0,0,RIO GAVIAO,2017-10-16,rio,Cylindrospermopsis sp.,9000.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,282.0,3.0,0.0199999995529651,0.0799999982118606,218.0,0.4000000059604645,6.099999904632568,9.60000038146972,4.409999847412109,35.0,25.39999961853028,7.579999923706055,CARAIBAS,0,1,0,0,0,RIO GAVIAO,2019-09-16,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,0.7599999904632568,257.0,3.0,0.0199999995529651,0.1000000014901161,250.0,0.4000000059604645,1.600000023841858,7.5,7.71999979019165,34.0,26.5,8.260000228881836,CARAIBAS,0,1,0,0,0,RIO GAVIAO,2019-09-16,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,255.0,3.0,0.0199999995529651,0.1000000014901161,244.0,0.4000000059604645,5.300000190734863,7.5,9.020000457763672,34.0,26.5,8.15999984741211,CARAIBAS,0,1,0,0,0,RIO GAVIAO,2019-09-16,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.1399999856948853,252.0,3.0,0.0199999995529651,0.1099999994039535,248.0,0.4000000059604645,2.299999952316284,8.10000038146972,8.050000190734863,34.0,25.89999961853028,7.920000076293945,CARAIBAS,0,1,0,0,0,RIO GAVIAO,2019-09-16,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.4199999570846558,274.0,2.0,0.0199999995529651,0.0900000035762786,256.0,0.4000000059604645,10.0,0.0,5.059999942779541,27.0,27.0,6.760000228881836,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2018-04-03,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
50.0,1.0,1.090000033378601,261.0,2.0,0.0199999995529651,0.0199999995529651,246.0,0.4000000059604645,2.299999952316284,-1.0,5.269999980926514,27.0,28.0,6.730000019073486,CARAIBAS,0,0,1,0,0,RIO GAVIAO,2018-04-03,rio,Cylindrospermopsis sp.,0.0,BA,NORDESTE,1
